Positionsnummer;Kurztext;Langtext;Einheit;Preis;Kategorie
09.02.2108;Asphalteinbau Gussasphalt GA 11 9 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 10 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 21, Segment 162. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;42.42;Straßenbau
05.03.2116;Asphalteinbau AC 22 T S 8 cm;Asphalteinbau: AC 11 D Dicke 10 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 43, Segment 486. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 18300, DIN 1998. Abrechnung nach m². Nachweis: Messprotokoll.;m²;37.41;Straßenbau
01.06.2124;Asphalteinbau AC 16 D 5 cm;Asphalteinbau: SMA 8 S Dicke 3 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 34, Segment 76. Verdichtung und Ebenheit nach DIN EN 206, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;17.44;Straßenbau
09.05.2132;Asphalteinbau SMA 8 S 11 cm;Asphalteinbau: PA 11 Dicke 6 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 8, Segment 12. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 18300. Abrechnung nach m². Nachweis: As‑Built.;m²;22.11;Straßenbau
05.02.2140;Asphalteinbau AC 11 D 7 cm;Asphalteinbau: PA 11 Dicke 9 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 18, Segment 365. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN EN 1610, DIN EN 206, TL SoB‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;43.72;Straßenbau
01.10.2148;Asphalteinbau Gussasphalt GA 11 12 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 21, Segment 278. Verdichtung und Ebenheit nach DIN 1998, DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: As‑Built.;m²;33.16;Straßenbau
09.12.2156;Asphalteinbau AC 22 T S 4 cm;Asphalteinbau: AC 16 D Dicke 3 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 14, Segment 299. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 18300. Abrechnung nach m². Nachweis: Messprotokoll.;m²;31.84;Straßenbau
05.03.2164;Asphalteinbau AC 11 D 12 cm;Asphalteinbau: AC 22 T S Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 9, Segment 410. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 18300, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;28.07;Straßenbau
01.10.2172;Asphalteinbau PA 11 12 cm;Asphalteinbau: SMA 8 S Dicke 10 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 33, Segment 446. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 18300, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;17.83;Straßenbau
09.11.2180;Asphalteinbau PA 11 8 cm;Asphalteinbau: PA 11 Dicke 3 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 34, Segment 373. Verdichtung und Ebenheit nach DIN 18300, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;37.25;Straßenbau
05.07.2188;Asphalteinbau SMA 8 S 5 cm;Asphalteinbau: AC 22 T S Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 8, Segment 323. Verdichtung und Ebenheit nach DAfStb-Richtlinie, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;33.53;Straßenbau
01.11.2196;Asphalteinbau SMA 11 S 11 cm;Asphalteinbau: PA 11 Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 21, Segment 8. Verdichtung und Ebenheit nach DIN 1045‑2, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;16.15;Straßenbau
09.06.2204;Asphalteinbau SMA 11 S 6 cm;Asphalteinbau: SMA 8 S Dicke 3 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 45, Segment 482. Verdichtung und Ebenheit nach DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;23.8;Straßenbau
05.11.2212;Asphalteinbau SMA 8 S 5 cm;Asphalteinbau: AC 16 D Dicke 8 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 50, Segment 119. Verdichtung und Ebenheit nach DIN 18300, DIN 1998, TL SoB‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;42.64;Straßenbau
01.11.2220;Asphalteinbau PA 11 3 cm;Asphalteinbau: SMA 8 S Dicke 9 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 37, Segment 135. Verdichtung und Ebenheit nach DIN 18300, DIN EN 206. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;9.18;Straßenbau
09.02.2228;Asphalteinbau AC 22 T S 5 cm;Asphalteinbau: AC 11 D Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 20, Segment 175. Verdichtung und Ebenheit nach DAfStb-Richtlinie, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;8.05;Straßenbau
05.04.2236;Asphalteinbau SMA 11 S 4 cm;Asphalteinbau: AC 22 T S Dicke 10 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 36, Segment 293. Verdichtung und Ebenheit nach DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;18.99;Straßenbau
01.12.2244;Asphalteinbau AC 16 D 10 cm;Asphalteinbau: PA 11 Dicke 12 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 18, Segment 245. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 18300, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;35.31;Straßenbau
09.10.2252;Asphalteinbau Gussasphalt GA 11 10 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 6 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 25, Segment 339. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1998, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;17.71;Straßenbau
05.08.2260;Asphalteinbau SMA 11 S 12 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 3 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 13, Segment 330. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1998, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;36.36;Straßenbau
01.04.2268;Asphalteinbau AC 22 T S 7 cm;Asphalteinbau: SMA 8 S Dicke 9 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 31, Segment 304. Verdichtung und Ebenheit nach DIN 1045‑2, DIN EN 206, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;22.52;Straßenbau
09.12.2276;Asphalteinbau AC 11 D 7 cm;Asphalteinbau: SMA 8 S Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 3, Segment 303. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 18300, DIN EN 1610. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;40.66;Straßenbau
05.10.2284;Asphalteinbau AC 16 D 6 cm;Asphalteinbau: SMA 11 S Dicke 10 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 15, Segment 20. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;41.06;Straßenbau
01.04.2292;Asphalteinbau SMA 8 S 4 cm;Asphalteinbau: AC 11 D Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 3, Segment 471. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 18300, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;38.21;Straßenbau
09.04.2300;Asphalteinbau AC 11 D 9 cm;Asphalteinbau: PA 11 Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 5, Segment 409. Verdichtung und Ebenheit nach DAfStb-Richtlinie, TL SoB‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;6.32;Straßenbau
05.09.2308;Asphalteinbau SMA 8 S 10 cm;Asphalteinbau: AC 16 D Dicke 10 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 22, Segment 130. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;41.26;Straßenbau
01.07.2316;Asphalteinbau SMA 8 S 7 cm;Asphalteinbau: SMA 11 S Dicke 9 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 21, Segment 230. Verdichtung und Ebenheit nach DIN 1998, DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;36.13;Straßenbau
09.11.2324;Asphalteinbau AC 11 D 10 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 6 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 29, Segment 236. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 4124, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;35.9;Straßenbau
05.09.2332;Asphalteinbau SMA 11 S 5 cm;Asphalteinbau: SMA 11 S Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 20, Segment 223. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 18300, TL SoB‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;39.06;Straßenbau
01.12.2340;Asphalteinbau SMA 8 S 11 cm;Asphalteinbau: AC 16 D Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 31, Segment 190. Verdichtung und Ebenheit nach DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;37.14;Straßenbau
09.07.2348;Asphalteinbau AC 11 D 4 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 40, Segment 275. Verdichtung und Ebenheit nach DIN 1045‑2, DIN EN 1610, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;39.6;Straßenbau
05.08.2356;Asphalteinbau SMA 8 S 6 cm;Asphalteinbau: SMA 8 S Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 42, Segment 225. Verdichtung und Ebenheit nach DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;6.44;Straßenbau
01.06.2364;Asphalteinbau AC 16 D 9 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 48, Segment 261. Verdichtung und Ebenheit nach DIN 1998, DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;25.07;Straßenbau
09.12.2372;Asphalteinbau AC 16 D 9 cm;Asphalteinbau: AC 22 T S Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 30, Segment 477. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1045‑2, DIN EN 206. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;31.76;Straßenbau
05.04.2380;Asphalteinbau PA 11 12 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 17, Segment 141. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;21.51;Straßenbau
01.09.2388;Asphalteinbau AC 11 D 4 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 28, Segment 143. Verdichtung und Ebenheit nach DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;44.36;Straßenbau
09.12.2396;Asphalteinbau AC 11 D 4 cm;Asphalteinbau: AC 22 T S Dicke 9 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 8, Segment 127. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 18300, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;12.32;Straßenbau
05.12.2404;Asphalteinbau SMA 8 S 7 cm;Asphalteinbau: PA 11 Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 32, Segment 300. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 18300. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;9.47;Straßenbau
01.09.2412;Asphalteinbau AC 16 D 10 cm;Asphalteinbau: SMA 11 S Dicke 3 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 18, Segment 386. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN EN 1610, DIN EN 206, TL SoB‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;37.18;Straßenbau
09.09.2420;Asphalteinbau SMA 11 S 7 cm;Asphalteinbau: AC 16 D Dicke 6 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 46, Segment 145. Verdichtung und Ebenheit nach DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;31.25;Straßenbau
05.01.2428;Asphalteinbau SMA 8 S 5 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 11, Segment 349. Verdichtung und Ebenheit nach DIN EN 206, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;12.35;Straßenbau
01.07.2436;Asphalteinbau PA 11 10 cm;Asphalteinbau: SMA 11 S Dicke 12 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 11, Segment 350. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;32.08;Straßenbau
09.10.2444;Asphalteinbau SMA 11 S 5 cm;Asphalteinbau: AC 11 D Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 31, Segment 299. Verdichtung und Ebenheit nach DIN 18300, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;34.34;Straßenbau
05.09.2452;Asphalteinbau SMA 11 S 12 cm;Asphalteinbau: AC 11 D Dicke 10 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 7, Segment 472. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 18300, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;36.33;Straßenbau
01.07.2460;Asphalteinbau SMA 11 S 3 cm;Asphalteinbau: SMA 8 S Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 43, Segment 468. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 4124, DIN EN 206, TL SoB‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;11.32;Straßenbau
09.08.2468;Asphalteinbau Gussasphalt GA 11 9 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 2, Segment 224. Verdichtung und Ebenheit nach DIN 1045‑2, TL SoB‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;20.07;Straßenbau
05.10.2476;Asphalteinbau AC 16 D 3 cm;Asphalteinbau: SMA 8 S Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 35, Segment 293. Verdichtung und Ebenheit nach DIN EN 1610, DIN EN 206. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;25.38;Straßenbau
01.02.2484;Asphalteinbau Gussasphalt GA 11 8 cm;Asphalteinbau: AC 22 T S Dicke 10 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 22, Segment 181. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1045‑2, DIN 18300, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;31.88;Straßenbau
09.10.2492;Asphalteinbau AC 22 T S 8 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 10 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 6, Segment 203. Verdichtung und Ebenheit nach DAfStb-Richtlinie, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;12.37;Straßenbau
05.11.2500;Asphalteinbau AC 22 T S 8 cm;Asphalteinbau: SMA 11 S Dicke 6 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 30, Segment 246. Verdichtung und Ebenheit nach DIN 1998, DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;36.94;Straßenbau
01.02.2508;Asphalteinbau SMA 8 S 10 cm;Asphalteinbau: AC 16 D Dicke 10 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 7, Segment 448. Verdichtung und Ebenheit nach DIN 1998, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;25.97;Straßenbau
09.11.2516;Asphalteinbau Gussasphalt GA 11 8 cm;Asphalteinbau: PA 11 Dicke 12 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 28, Segment 155. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 1998, DIN EN 1610. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;15.78;Straßenbau
05.02.2524;Asphalteinbau AC 11 D 10 cm;Asphalteinbau: SMA 11 S Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 19, Segment 316. Verdichtung und Ebenheit nach DIN EN 1610, TL SoB‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;15.26;Straßenbau
01.09.2532;Asphalteinbau AC 16 D 8 cm;Asphalteinbau: PA 11 Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 17, Segment 442. Verdichtung und Ebenheit nach DIN 1998, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;20.53;Straßenbau
09.07.2540;Asphalteinbau SMA 11 S 9 cm;Asphalteinbau: AC 22 T S Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 42, Segment 223. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1045‑2, DIN 4124, TL SoB‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;36.03;Straßenbau
05.07.2548;Asphalteinbau Gussasphalt GA 11 8 cm;Asphalteinbau: PA 11 Dicke 9 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 12, Segment 9. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 18300, DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;40.79;Straßenbau
01.07.2556;Asphalteinbau SMA 8 S 12 cm;Asphalteinbau: AC 16 D Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 22, Segment 406. Verdichtung und Ebenheit nach DIN 18300, DIN EN 206, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;21.61;Straßenbau
09.06.2564;Asphalteinbau SMA 11 S 7 cm;Asphalteinbau: AC 16 D Dicke 10 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 22, Segment 500. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 1998, DIN EN 206. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;23.74;Straßenbau
05.10.2572;Asphalteinbau Gussasphalt GA 11 9 cm;Asphalteinbau: AC 16 D Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 14, Segment 165. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 18300, DIN 1998, TL SoB‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;43.2;Straßenbau
01.06.2580;Asphalteinbau AC 22 T S 3 cm;Asphalteinbau: AC 11 D Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 3, Segment 416. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1045‑2, DIN 4124. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;34.27;Straßenbau
09.08.2588;Asphalteinbau AC 16 D 8 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 5, Segment 284. Verdichtung und Ebenheit nach DIN 18300, DIN EN 1610, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;42.46;Straßenbau
05.07.2596;Asphalteinbau SMA 11 S 11 cm;Asphalteinbau: AC 22 T S Dicke 5 cm, Binderschicht/Tragschicht entsprechend ZTV. Nähte heiß. Abschnitt 21, Segment 336. Verdichtung und Ebenheit nach DIN EN 206, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;28.94;Straßenbau
01.01.2604;Asphalteinbau AC 11 D 5 cm;Asphalteinbau: AC 16 D Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 18, Segment 405. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 4124, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;34.63;Straßenbau
09.06.2612;Asphalteinbau Gussasphalt GA 11 4 cm;Asphalteinbau: AC 16 D Dicke 7 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 21, Segment 349. Verdichtung und Ebenheit nach DIN EN 1610, DIN EN 206, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;14.66;Straßenbau
05.09.2620;Asphalteinbau AC 11 D 6 cm;Asphalteinbau: AC 22 T S Dicke 6 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 20, Segment 455. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN EN 1610. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;36.11;Straßenbau
01.07.2628;Asphalteinbau Gussasphalt GA 11 6 cm;Asphalteinbau: AC 16 D Dicke 8 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 5, Segment 45. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 1998. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;44.0;Straßenbau
09.12.2636;Asphalteinbau Gussasphalt GA 11 4 cm;Asphalteinbau: AC 11 D Dicke 10 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 2, Segment 248. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;30.37;Straßenbau
05.02.2644;Asphalteinbau Gussasphalt GA 11 3 cm;Asphalteinbau: SMA 8 S Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 13, Segment 37. Verdichtung und Ebenheit nach DIN 4124, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;23.92;Straßenbau
01.12.2652;Asphalteinbau SMA 8 S 5 cm;Asphalteinbau: AC 11 D Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 9, Segment 311. Verdichtung und Ebenheit nach DIN 4124, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;31.31;Straßenbau
09.09.2660;Asphalteinbau AC 22 T S 6 cm;Asphalteinbau: AC 11 D Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 18, Segment 62. Verdichtung und Ebenheit nach DIN EN 1610, TL SoB‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;28.52;Straßenbau
05.01.2668;Asphalteinbau AC 16 D 8 cm;Asphalteinbau: PA 11 Dicke 12 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 25, Segment 145. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 1998, TL SoB‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;24.92;Straßenbau
01.01.2676;Asphalteinbau Gussasphalt GA 11 12 cm;Asphalteinbau: AC 11 D Dicke 12 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 12, Segment 319. Verdichtung und Ebenheit nach DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;24.32;Straßenbau
09.04.2684;Asphalteinbau SMA 8 S 4 cm;Asphalteinbau: AC 16 D Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 20, Segment 434. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 1998, DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: As‑Built.;m²;20.06;Straßenbau
05.10.2692;Asphalteinbau AC 16 D 3 cm;Asphalteinbau: SMA 8 S Dicke 12 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 47, Segment 158. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1045‑2. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;26.99;Straßenbau
