Positionsnummer;Kurztext;Langtext;Einheit;Preis;Kategorie
06.12.2573;Pflaster Natursteinplatte 3 cm liefern & verlegen;Pflasterdecke Granitpflaster 8/10, Bettung 6 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 8, Segment 230. Ausführung nach DIN 1045‑2, DIN 18300, DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: As‑Built.;m²;28.99;Pflaster
02.06.2581;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Ökopflaster 10 cm, Bettung 5 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 30, Segment 319. Ausführung nach DIN 1045‑2, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;18.1;Pflaster
10.02.2589;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Betonplatte 6 cm, Bettung 6 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 25, Segment 113. Ausführung nach DIN 18300, DIN EN 206. Abrechnung nach m². Nachweis: Messprotokoll.;m²;43.69;Pflaster
06.10.2597;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 3 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 16, Segment 421. Ausführung nach DAfStb-Richtlinie, DIN 4124, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;29.67;Pflaster
02.01.2605;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 6 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 36, Segment 76. Ausführung nach DIN EN 1610, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;23.41;Pflaster
10.04.2613;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 6 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 23, Segment 348. Ausführung nach DIN 18300, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;19.74;Pflaster
06.08.2621;Pflaster Granit Großpflaster 14/17 liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 6 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 37, Segment 194. Ausführung nach DAfStb-Richtlinie, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;32.88;Pflaster
02.11.2629;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Betonplatte 6 cm, Bettung 3 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 42, Segment 311. Ausführung nach DIN 1045‑2, DIN EN 1610, DIN EN 206. Abrechnung nach m². Nachweis: As‑Built.;m²;15.45;Pflaster
10.01.2637;Pflaster Rasengitterstein 10 cm liefern & verlegen;Pflasterdecke Granitpflaster 8/10, Bettung 6 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 27, Segment 119. Ausführung nach DIN 1045‑2, DIN 4124. Abrechnung nach m². Nachweis: As‑Built.;m²;37.8;Pflaster
06.07.2645;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Granitpflaster 8/10, Bettung 3 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 5, Segment 399. Ausführung nach DIN 1045‑2, DIN 18300, DIN EN 1610. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;44.03;Pflaster
02.05.2653;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 4 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 38, Segment 210. Ausführung nach DIN 1045‑2, DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;18.53;Pflaster
10.02.2661;Pflaster Granit Großpflaster 14/17 liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 3 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 34, Segment 275. Ausführung nach DIN 1045‑2, DIN 18300, DIN 1998, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;24.6;Pflaster
06.10.2669;Pflaster Rasengitterstein 10 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 5 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 48, Segment 483. Ausführung nach DIN 1045‑2, DIN 1998, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;16.13;Pflaster
02.06.2677;Pflaster Klinkerpflaster 6 cm liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 4 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 5, Segment 243. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN EN 1610, DIN EN 206. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;31.67;Pflaster
10.03.2685;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 4 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 27, Segment 296. Ausführung nach DIN 18300, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;30.85;Pflaster
06.05.2693;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 5 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 13, Segment 252. Ausführung nach DIN 1045‑2, DIN 4124, TL SoB‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;37.32;Pflaster
02.08.2701;Pflaster Basalt-Mosaik liefern & verlegen;Pflasterdecke Granitpflaster 8/10, Bettung 6 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 23, Segment 159. Ausführung nach DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;43.63;Pflaster
10.11.2709;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 5 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 8, Segment 5. Ausführung nach DAfStb-Richtlinie, DIN 4124, DIN EN 1610. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;7.59;Pflaster
06.06.2717;Pflaster Granit Großpflaster 14/17 liefern & verlegen;Pflasterdecke Granitpflaster 8/10, Bettung 6 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 47, Segment 22. Ausführung nach DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;42.57;Pflaster
02.10.2725;Pflaster Basalt-Mosaik liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 4 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 39, Segment 197. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;38.96;Pflaster
10.11.2733;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 5 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 7, Segment 313. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 4124, DIN EN 1610. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;15.88;Pflaster
06.04.2741;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 5 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 10, Segment 262. Ausführung nach DIN 1998, TL SoB‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;36.2;Pflaster
02.11.2749;Pflaster Natursteinplatte 3 cm liefern & verlegen;Pflasterdecke Granitpflaster 8/10, Bettung 3 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 43, Segment 236. Ausführung nach DIN 1045‑2, DIN 1998. Abrechnung nach m². Nachweis: Messprotokoll.;m²;10.49;Pflaster
10.10.2757;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Granitpflaster 8/10, Bettung 4 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 1, Segment 5. Ausführung nach TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;30.14;Pflaster
06.06.2765;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Betonplatte 6 cm, Bettung 4 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 11, Segment 236. Ausführung nach DIN 1045‑2, DIN 4124, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;40.22;Pflaster
02.02.2773;Pflaster Granitpflaster 8/10 liefern & verlegen;Pflasterdecke Granit Großpflaster 14/17, Bettung 6 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 6, Segment 43. Ausführung nach DIN 18300, DIN 1998, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;24.29;Pflaster
10.01.2781;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 5 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 48, Segment 379. Ausführung nach DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;17.96;Pflaster
06.12.2789;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 3 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 5, Segment 316. Ausführung nach DIN 1998, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;40.63;Pflaster
02.02.2797;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 3 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 34, Segment 26. Ausführung nach DIN 1045‑2, DIN 1998, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;27.58;Pflaster
10.11.2805;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 3 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 39, Segment 470. Ausführung nach TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;32.23;Pflaster
06.08.2813;Pflaster Granitpflaster 8/10 liefern & verlegen;Pflasterdecke Betonplatte 6 cm, Bettung 5 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 41, Segment 344. Ausführung nach DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;13.07;Pflaster
02.09.2821;Pflaster Rasengitterstein 10 cm liefern & verlegen;Pflasterdecke Granit Großpflaster 14/17, Bettung 6 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 13, Segment 439. Ausführung nach DIN 1998, DIN 4124. Abrechnung nach m². Nachweis: Messprotokoll.;m²;28.6;Pflaster
10.08.2829;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 3 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 16, Segment 8. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;7.8;Pflaster
06.04.2837;Pflaster Klinkerpflaster 6 cm liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 5 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 17, Segment 442. Ausführung nach DIN 1045‑2, DIN 18300, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;30.9;Pflaster
02.05.2845;Pflaster Granitpflaster 8/10 liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 3 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 46, Segment 189. Ausführung nach DIN 1045‑2, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;11.46;Pflaster
10.10.2853;Pflaster Klinkerpflaster 6 cm liefern & verlegen;Pflasterdecke Ökopflaster 10 cm, Bettung 4 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 27, Segment 141. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN 1998, DIN 4124. Abrechnung nach m². Nachweis: As‑Built.;m²;14.71;Pflaster
06.10.2861;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 5 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 33, Segment 152. Ausführung nach DIN 18300, DIN 4124. Abrechnung nach m². Nachweis: As‑Built.;m²;15.57;Pflaster
02.11.2869;Pflaster Granitpflaster 8/10 liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 5 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 20, Segment 110. Ausführung nach DIN 1045‑2, DIN 18300, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;8.74;Pflaster
10.02.2877;Pflaster Natursteinplatte 3 cm liefern & verlegen;Pflasterdecke Betonplatte 6 cm, Bettung 6 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 38, Segment 10. Ausführung nach DIN 18300, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;36.15;Pflaster
06.03.2885;Pflaster Natursteinplatte 3 cm liefern & verlegen;Pflasterdecke Ökopflaster 10 cm, Bettung 4 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 30, Segment 351. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN 1998, TL SoB‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;6.96;Pflaster
02.04.2893;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 6 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 15, Segment 108. Ausführung nach DIN 1045‑2, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;41.32;Pflaster
10.02.2901;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 6 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 3, Segment 6. Ausführung nach DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;22.97;Pflaster
06.05.2909;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Granit Großpflaster 14/17, Bettung 4 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 5, Segment 393. Ausführung nach DAfStb-Richtlinie, DIN EN 206, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;15.03;Pflaster
02.07.2917;Pflaster Granitpflaster 8/10 liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 3 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 9, Segment 120. Ausführung nach DIN 1998, TL SoB‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;37.9;Pflaster
10.10.2925;Pflaster Granitpflaster 8/10 liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 6 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 36, Segment 90. Ausführung nach DIN 18300, DIN EN 206, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;34.47;Pflaster
06.04.2933;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 6 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 37, Segment 385. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 4124. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;14.85;Pflaster
02.11.2941;Pflaster Granit Großpflaster 14/17 liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 3 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 50, Segment 445. Ausführung nach DAfStb-Richtlinie, DIN 4124, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;18.54;Pflaster
10.02.2949;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 4 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 14, Segment 365. Ausführung nach DIN 18300, DIN 1998. Abrechnung nach m². Nachweis: As‑Built.;m²;11.15;Pflaster
06.07.2957;Pflaster Granitpflaster 8/10 liefern & verlegen;Pflasterdecke Granitpflaster 8/10, Bettung 4 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 27, Segment 347. Ausführung nach DIN 1045‑2, DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;21.75;Pflaster
02.09.2965;Pflaster Klinkerpflaster 6 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 6 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 21, Segment 444. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 4124, TL SoB‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;31.29;Pflaster
10.05.2973;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 4 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 38, Segment 429. Ausführung nach DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;29.43;Pflaster
06.01.2981;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 5 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 14, Segment 22. Ausführung nach DAfStb-Richtlinie, DIN 1998, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;34.42;Pflaster
02.05.2989;Pflaster Natursteinplatte 3 cm liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 5 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 25, Segment 110. Ausführung nach DAfStb-Richtlinie, DIN 1998. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;6.12;Pflaster
10.09.2997;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 5 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 26, Segment 166. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;19.39;Pflaster
06.07.3005;Pflaster Klinkerpflaster 6 cm liefern & verlegen;Pflasterdecke Granit Großpflaster 14/17, Bettung 3 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 47, Segment 419. Ausführung nach DIN 1045‑2, DIN 18300. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;10.66;Pflaster
02.02.3013;Pflaster Rasengitterstein 10 cm liefern & verlegen;Pflasterdecke Granit Großpflaster 14/17, Bettung 4 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 30, Segment 382. Ausführung nach DIN 18300, DIN EN 1610. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;30.43;Pflaster
10.11.3021;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 3 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 23, Segment 145. Ausführung nach DIN EN 206, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;24.99;Pflaster
06.12.3029;Pflaster Rasengitterstein 10 cm liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 5 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 25, Segment 179. Ausführung nach DAfStb-Richtlinie, DIN 1998. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;42.37;Pflaster
02.03.3037;Pflaster Granit Großpflaster 14/17 liefern & verlegen;Pflasterdecke Granitpflaster 8/10, Bettung 5 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 3, Segment 235. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;39.1;Pflaster
10.05.3045;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 6 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 16, Segment 315. Ausführung nach DIN 1998, DIN 4124, DIN EN 1610. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;26.85;Pflaster
06.02.3053;Pflaster Natursteinplatte 3 cm liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 6 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 37, Segment 471. Ausführung nach DIN 1045‑2, DIN 18300, DIN 1998, DIN EN 1610. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;30.91;Pflaster
02.11.3061;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 5 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 40, Segment 55. Ausführung nach DIN EN 1610, DIN EN 206. Abrechnung nach m². Nachweis: Messprotokoll.;m²;11.25;Pflaster
10.03.3069;Pflaster Granitpflaster 8/10 liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 6 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 25, Segment 322. Ausführung nach DIN 1045‑2, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;12.74;Pflaster
06.08.3077;Pflaster Rasengitterstein 10 cm liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 5 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 8, Segment 96. Ausführung nach DIN 1045‑2, DIN 4124. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;15.28;Pflaster
02.04.3085;Pflaster Granitpflaster 8/10 liefern & verlegen;Pflasterdecke Natursteinplatte 3 cm, Bettung 3 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 2, Segment 103. Ausführung nach DIN 18300, DIN 1998, DIN 4124, TL SoB‑StB. Abrechnung nach m². Nachweis: Prüfzeugnisse.;m²;17.11;Pflaster
10.01.3093;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 4 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 8, Segment 432. Ausführung nach DIN 1045‑2, DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;7.74;Pflaster
06.11.3101;Pflaster Basalt-Mosaik liefern & verlegen;Pflasterdecke Ökopflaster 10 cm, Bettung 5 cm, Tragschicht 12 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 48, Segment 276. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;28.06;Pflaster
02.07.3109;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 4 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 5, Segment 226. Ausführung nach DAfStb-Richtlinie, DIN 4124, DIN EN 1610, TL SoB‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;29.81;Pflaster
10.01.3117;Pflaster Granitpflaster 8/10 liefern & verlegen;Pflasterdecke Granit Großpflaster 14/17, Bettung 6 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 49, Segment 421. Ausführung nach DIN 1998, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;39.97;Pflaster
06.04.3125;Pflaster Rasengitterstein 10 cm liefern & verlegen;Pflasterdecke Ökopflaster 10 cm, Bettung 3 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 37, Segment 303. Ausführung nach DIN 18300, DIN 4124, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;7.19;Pflaster
02.09.3133;Pflaster Betonplatte 6 cm liefern & verlegen;Pflasterdecke Rasengitterstein 10 cm, Bettung 6 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 35, Segment 177. Ausführung nach DIN EN 1610, TL SoB‑StB, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;23.35;Pflaster
10.02.3141;Pflaster Klinkerpflaster 6 cm liefern & verlegen;Pflasterdecke Granit Großpflaster 14/17, Bettung 6 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 4, Segment 70. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 1998, DIN 4124. Abrechnung nach m². Nachweis: Messprotokoll.;m²;42.28;Pflaster
