Positionsnummer;Kurztext;Langtext;Einheit;Preis;Kategorie
08.10.1663;Entwässerungsleitung DN1000 KG;Entwässerungsleitung DN200 aus KG mit Gefälle 2.34 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, TV-Inspektion. Abschnitt 31, Segment 188. Ausführung nach DIN 1045‑2, DIN EN 206. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;54.92;Entwässerung
04.01.1671;Entwässerungsleitung DN125 KG;Entwässerungsleitung DN100 aus PP-HM mit Gefälle 1.36 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Druckprüfung. Abschnitt 45, Segment 118. Ausführung nach DAfStb-Richtlinie, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;53.25;Entwässerung
12.02.1679;Entwässerungsleitung DN300 Steinzeug;Entwässerungsleitung DN160 aus Steinzeug mit Gefälle 1.99 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, Druckprüfung. Abschnitt 14, Segment 63. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;69.66;Entwässerung
08.06.1687;Entwässerungsleitung DN300 PP-HM;Entwässerungsleitung DN200 aus Steinzeug mit Gefälle 2.18 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, Druckprüfung. Abschnitt 10, Segment 156. Ausführung nach DAfStb-Richtlinie, DIN 18300, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;61.56;Entwässerung
04.11.1695;Entwässerungsleitung DN600 PP-HM;Entwässerungsleitung DN125 aus Beton mit Gefälle 1.68 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Dichtheitsprüfung. Abschnitt 36, Segment 398. Ausführung nach DIN EN 1610, DIN EN 206. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;7.34;Entwässerung
12.03.1703;Entwässerungsleitung DN600 KG;Entwässerungsleitung DN500 aus PP-HM mit Gefälle 1.44 %, Bettung und Abdeckung gem. EN 1610. Sandfang, TV-Inspektion. Abschnitt 8, Segment 309. Ausführung nach DIN 1045‑2, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;52.75;Entwässerung
08.03.1711;Entwässerungsleitung DN1000 Beton;Entwässerungsleitung DN600 aus Beton mit Gefälle 0.98 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Dichtheitsprüfung. Abschnitt 29, Segment 143. Ausführung nach DIN 1045‑2, DIN 4124, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;9.16;Entwässerung
04.10.1719;Entwässerungsleitung DN125 Steinzeug;Entwässerungsleitung DN200 aus KG mit Gefälle 1.94 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Dichtheitsprüfung. Abschnitt 31, Segment 345. Ausführung nach DIN 1998, DIN EN 206, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;45.47;Entwässerung
12.12.1727;Entwässerungsleitung DN300 Steinzeug;Entwässerungsleitung DN400 aus KG mit Gefälle 0.52 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, TV-Inspektion. Abschnitt 48, Segment 447. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN EN 206. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;5.6;Entwässerung
08.07.1735;Entwässerungsleitung DN600 Steinzeug;Entwässerungsleitung DN150 aus Steinzeug mit Gefälle 0.93 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, TV-Inspektion. Abschnitt 49, Segment 104. Ausführung nach DIN 4124, DIN EN 1610. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;77.29;Entwässerung
04.05.1743;Entwässerungsleitung DN500 Steinzeug;Entwässerungsleitung DN160 aus KG mit Gefälle 1.92 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Druckprüfung. Abschnitt 35, Segment 481. Ausführung nach DIN 1045‑2, DIN 18300, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;18.79;Entwässerung
12.05.1751;Entwässerungsleitung DN500 PP-HM;Entwässerungsleitung DN250 aus Steinzeug mit Gefälle 2.21 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, Dichtheitsprüfung. Abschnitt 9, Segment 408. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 18300, DIN EN 1610. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;18.22;Entwässerung
08.03.1759;Entwässerungsleitung DN300 PP-HM;Entwässerungsleitung DN400 aus Steinzeug mit Gefälle 2.08 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, TV-Inspektion. Abschnitt 2, Segment 190. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 1998. Abrechnung nach m. Nachweis: As‑Built.;m;50.33;Entwässerung
04.01.1767;Entwässerungsleitung DN160 PP-HM;Entwässerungsleitung DN500 aus Steinzeug mit Gefälle 1.7 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, Druckprüfung. Abschnitt 1, Segment 112. Ausführung nach DIN 1045‑2, DIN 1998, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;36.81;Entwässerung
12.04.1775;Entwässerungsleitung DN160 PP-HM;Entwässerungsleitung DN250 aus Beton mit Gefälle 2.9 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, Druckprüfung. Abschnitt 22, Segment 462. Ausführung nach DAfStb-Richtlinie, DIN EN 206. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;19.34;Entwässerung
08.08.1783;Entwässerungsleitung DN300 PP-HM;Entwässerungsleitung DN100 aus Beton mit Gefälle 0.65 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, Druckprüfung. Abschnitt 40, Segment 448. Ausführung nach ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;31.83;Entwässerung
04.06.1791;Entwässerungsleitung DN125 KG;Entwässerungsleitung DN300 aus PP-HM mit Gefälle 2.72 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, TV-Inspektion. Abschnitt 25, Segment 265. Ausführung nach DIN 4124, TL SoB‑StB, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;68.32;Entwässerung
12.02.1799;Entwässerungsleitung DN125 PP-HM;Entwässerungsleitung DN200 aus PP-HM mit Gefälle 2.53 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Dichtheitsprüfung. Abschnitt 17, Segment 217. Ausführung nach DAfStb-Richtlinie, DIN 4124. Abrechnung nach m. Nachweis: As‑Built.;m;80.57;Entwässerung
08.11.1807;Entwässerungsleitung DN125 Beton;Entwässerungsleitung DN300 aus KG mit Gefälle 2.77 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Dichtheitsprüfung. Abschnitt 18, Segment 339. Ausführung nach DIN 1045‑2, DIN 18300. Abrechnung nach m. Nachweis: Messprotokoll.;m;77.68;Entwässerung
04.09.1815;Entwässerungsleitung DN500 Beton;Entwässerungsleitung DN300 aus KG mit Gefälle 0.9 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, Druckprüfung. Abschnitt 24, Segment 384. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 1998, TL SoB‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;61.71;Entwässerung
12.03.1823;Entwässerungsleitung DN100 Steinzeug;Entwässerungsleitung DN250 aus Steinzeug mit Gefälle 2.45 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Dichtheitsprüfung. Abschnitt 2, Segment 420. Ausführung nach TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;6.74;Entwässerung
08.10.1831;Entwässerungsleitung DN100 PP-HM;Entwässerungsleitung DN600 aus PP-HM mit Gefälle 2.63 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Dichtheitsprüfung. Abschnitt 21, Segment 226. Ausführung nach DAfStb-Richtlinie, DIN 4124, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;34.49;Entwässerung
04.03.1839;Entwässerungsleitung DN600 KG;Entwässerungsleitung DN400 aus Steinzeug mit Gefälle 1.11 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Druckprüfung. Abschnitt 43, Segment 60. Ausführung nach DIN 1045‑2, TL SoB‑StB, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;32.57;Entwässerung
12.08.1847;Entwässerungsleitung DN1000 Steinzeug;Entwässerungsleitung DN400 aus PP-HM mit Gefälle 2.27 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, Dichtheitsprüfung. Abschnitt 47, Segment 88. Ausführung nach DIN 1998, DIN EN 1610. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;43.09;Entwässerung
08.06.1855;Entwässerungsleitung DN800 Beton;Entwässerungsleitung DN600 aus Steinzeug mit Gefälle 1.91 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Druckprüfung. Abschnitt 16, Segment 325. Ausführung nach DIN 18300, DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;66.57;Entwässerung
04.06.1863;Entwässerungsleitung DN500 Beton;Entwässerungsleitung DN400 aus KG mit Gefälle 2.49 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, Druckprüfung. Abschnitt 23, Segment 154. Ausführung nach DIN 1045‑2, DIN EN 206. Abrechnung nach m. Nachweis: Messprotokoll.;m;18.28;Entwässerung
12.02.1871;Entwässerungsleitung DN400 Steinzeug;Entwässerungsleitung DN200 aus KG mit Gefälle 0.55 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Dichtheitsprüfung. Abschnitt 32, Segment 170. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN 4124. Abrechnung nach m. Nachweis: Materialzertifikate.;m;32.62;Entwässerung
08.03.1879;Entwässerungsleitung DN300 Steinzeug;Entwässerungsleitung DN100 aus KG mit Gefälle 0.59 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, Druckprüfung. Abschnitt 39, Segment 401. Ausführung nach DIN 1045‑2, DIN 4124, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;7.54;Entwässerung
04.07.1887;Entwässerungsleitung DN300 Steinzeug;Entwässerungsleitung DN800 aus Steinzeug mit Gefälle 0.76 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, Dichtheitsprüfung. Abschnitt 24, Segment 273. Ausführung nach DIN 1045‑2, DIN 1998, DIN 4124, DIN EN 206. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;58.4;Entwässerung
12.12.1895;Entwässerungsleitung DN200 Steinzeug;Entwässerungsleitung DN100 aus PP-HM mit Gefälle 1.25 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Dichtheitsprüfung. Abschnitt 21, Segment 91. Ausführung nach DIN 18300, DIN 4124, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;75.18;Entwässerung
08.08.1903;Entwässerungsleitung DN400 Beton;Entwässerungsleitung DN200 aus Beton mit Gefälle 2.98 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Dichtheitsprüfung. Abschnitt 26, Segment 290. Ausführung nach DAfStb-Richtlinie, DIN 1998, DIN 4124. Abrechnung nach m. Nachweis: Messprotokoll.;m;52.25;Entwässerung
04.02.1911;Entwässerungsleitung DN500 Beton;Entwässerungsleitung DN100 aus PP-HM mit Gefälle 2.13 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, Druckprüfung. Abschnitt 43, Segment 419. Ausführung nach DIN 1998, TL SoB‑StB, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;6.9;Entwässerung
12.09.1919;Entwässerungsleitung DN600 Beton;Entwässerungsleitung DN125 aus Beton mit Gefälle 2.75 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Druckprüfung. Abschnitt 6, Segment 405. Ausführung nach DIN 1998, DIN 4124. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;25.0;Entwässerung
08.08.1927;Entwässerungsleitung DN800 KG;Entwässerungsleitung DN200 aus KG mit Gefälle 1.76 %, Bettung und Abdeckung gem. EN 1610. Sandfang, TV-Inspektion. Abschnitt 48, Segment 407. Ausführung nach DIN 18300, DIN EN 1610. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;54.43;Entwässerung
04.09.1935;Entwässerungsleitung DN250 PP-HM;Entwässerungsleitung DN1000 aus Steinzeug mit Gefälle 1.69 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Dichtheitsprüfung. Abschnitt 25, Segment 108. Ausführung nach DAfStb-Richtlinie, DIN 4124, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;47.54;Entwässerung
12.09.1943;Entwässerungsleitung DN400 Steinzeug;Entwässerungsleitung DN1000 aus Beton mit Gefälle 1.83 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Dichtheitsprüfung. Abschnitt 29, Segment 268. Ausführung nach DAfStb-Richtlinie, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;75.75;Entwässerung
08.08.1951;Entwässerungsleitung DN1000 Beton;Entwässerungsleitung DN100 aus KG mit Gefälle 1.75 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, Druckprüfung. Abschnitt 15, Segment 187. Ausführung nach DIN 4124, TL SoB‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;14.53;Entwässerung
04.02.1959;Entwässerungsleitung DN300 Steinzeug;Entwässerungsleitung DN315 aus KG mit Gefälle 2.22 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Druckprüfung. Abschnitt 29, Segment 394. Ausführung nach DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;72.71;Entwässerung
12.12.1967;Entwässerungsleitung DN315 KG;Entwässerungsleitung DN400 aus PP-HM mit Gefälle 0.84 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Druckprüfung. Abschnitt 28, Segment 197. Ausführung nach DIN 18300, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;8.93;Entwässerung
08.08.1975;Entwässerungsleitung DN160 Steinzeug;Entwässerungsleitung DN600 aus Beton mit Gefälle 0.85 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, Dichtheitsprüfung. Abschnitt 2, Segment 309. Ausführung nach DIN 18300, DIN 1998, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;30.68;Entwässerung
04.04.1983;Entwässerungsleitung DN800 KG;Entwässerungsleitung DN800 aus Steinzeug mit Gefälle 1.9 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Druckprüfung. Abschnitt 32, Segment 105. Ausführung nach DAfStb-Richtlinie, DIN EN 206. Abrechnung nach m. Nachweis: Materialzertifikate.;m;85.76;Entwässerung
12.11.1991;Entwässerungsleitung DN125 PP-HM;Entwässerungsleitung DN500 aus Steinzeug mit Gefälle 0.77 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, TV-Inspektion. Abschnitt 14, Segment 231. Ausführung nach DIN 1045‑2, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;80.11;Entwässerung
08.09.1999;Entwässerungsleitung DN150 PP-HM;Entwässerungsleitung DN600 aus Beton mit Gefälle 1.04 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, Dichtheitsprüfung. Abschnitt 28, Segment 312. Ausführung nach DIN EN 1610, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;27.08;Entwässerung
04.12.2007;Entwässerungsleitung DN125 KG;Entwässerungsleitung DN250 aus Beton mit Gefälle 2.36 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Druckprüfung. Abschnitt 25, Segment 259. Ausführung nach DIN 1045‑2, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;25.52;Entwässerung
12.06.2015;Entwässerungsleitung DN400 Beton;Entwässerungsleitung DN160 aus Beton mit Gefälle 2.86 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, TV-Inspektion. Abschnitt 20, Segment 339. Ausführung nach DAfStb-Richtlinie, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;12.0;Entwässerung
08.07.2023;Entwässerungsleitung DN125 Steinzeug;Entwässerungsleitung DN100 aus PP-HM mit Gefälle 2.41 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, Dichtheitsprüfung. Abschnitt 12, Segment 270. Ausführung nach DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;31.96;Entwässerung
04.01.2031;Entwässerungsleitung DN100 Steinzeug;Entwässerungsleitung DN250 aus KG mit Gefälle 1.81 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, TV-Inspektion. Abschnitt 15, Segment 200. Ausführung nach DAfStb-Richtlinie, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;58.3;Entwässerung
12.07.2039;Entwässerungsleitung DN100 Steinzeug;Entwässerungsleitung DN300 aus PP-HM mit Gefälle 1.1 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, Dichtheitsprüfung. Abschnitt 41, Segment 237. Ausführung nach DIN 18300, DIN 1998, DIN EN 206. Abrechnung nach m. Nachweis: Messprotokoll.;m;43.17;Entwässerung
08.04.2047;Entwässerungsleitung DN315 KG;Entwässerungsleitung DN800 aus Steinzeug mit Gefälle 1.64 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Druckprüfung. Abschnitt 9, Segment 299. Ausführung nach DIN 1045‑2, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;11.31;Entwässerung
04.05.2055;Entwässerungsleitung DN315 KG;Entwässerungsleitung DN100 aus PP-HM mit Gefälle 1.93 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, TV-Inspektion. Abschnitt 25, Segment 39. Ausführung nach DAfStb-Richtlinie, DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;29.01;Entwässerung
12.06.2063;Entwässerungsleitung DN1000 PP-HM;Entwässerungsleitung DN600 aus KG mit Gefälle 1.05 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, Dichtheitsprüfung. Abschnitt 30, Segment 190. Ausführung nach DIN 4124, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;41.86;Entwässerung
08.10.2071;Entwässerungsleitung DN150 Steinzeug;Entwässerungsleitung DN600 aus PP-HM mit Gefälle 2.31 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Druckprüfung. Abschnitt 11, Segment 124. Ausführung nach DIN 1998, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;84.32;Entwässerung
04.01.2079;Entwässerungsleitung DN600 KG;Entwässerungsleitung DN1000 aus KG mit Gefälle 2.2 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, TV-Inspektion. Abschnitt 41, Segment 333. Ausführung nach DIN 1045‑2, DIN 18300, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;32.09;Entwässerung
12.06.2087;Entwässerungsleitung DN800 Steinzeug;Entwässerungsleitung DN500 aus PP-HM mit Gefälle 1.58 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, Dichtheitsprüfung. Abschnitt 20, Segment 115. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;56.18;Entwässerung
08.08.2095;Entwässerungsleitung DN150 Beton;Entwässerungsleitung DN100 aus Steinzeug mit Gefälle 2.37 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, Druckprüfung. Abschnitt 29, Segment 83. Ausführung nach DIN 1045‑2, DIN 18300, DIN 4124, DIN EN 1610. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;34.16;Entwässerung
04.05.2103;Entwässerungsleitung DN600 PP-HM;Entwässerungsleitung DN100 aus Steinzeug mit Gefälle 1.44 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Dichtheitsprüfung. Abschnitt 41, Segment 43. Ausführung nach DAfStb-Richtlinie, DIN EN 1610. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;83.86;Entwässerung
12.10.2111;Entwässerungsleitung DN500 Steinzeug;Entwässerungsleitung DN125 aus KG mit Gefälle 2.1 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, Druckprüfung. Abschnitt 18, Segment 351. Ausführung nach DIN 1998, DIN 4124, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;22.73;Entwässerung
08.06.2119;Entwässerungsleitung DN500 Beton;Entwässerungsleitung DN250 aus PP-HM mit Gefälle 0.68 %, Bettung und Abdeckung gem. EN 1610. Sandfang, TV-Inspektion. Abschnitt 15, Segment 176. Ausführung nach DIN 1045‑2, DIN 18300, DIN 4124, TL SoB‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;27.41;Entwässerung
04.02.2127;Entwässerungsleitung DN160 Beton;Entwässerungsleitung DN500 aus Beton mit Gefälle 2.24 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, Dichtheitsprüfung. Abschnitt 23, Segment 332. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;30.11;Entwässerung
12.01.2135;Entwässerungsleitung DN100 Beton;Entwässerungsleitung DN300 aus PP-HM mit Gefälle 2.03 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, TV-Inspektion. Abschnitt 1, Segment 451. Ausführung nach DIN 1045‑2, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;16.85;Entwässerung
08.06.2143;Entwässerungsleitung DN600 KG;Entwässerungsleitung DN150 aus PP-HM mit Gefälle 2.19 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Dichtheitsprüfung. Abschnitt 50, Segment 97. Ausführung nach DIN 1045‑2, DIN 4124, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;55.53;Entwässerung
04.08.2151;Entwässerungsleitung DN600 Steinzeug;Entwässerungsleitung DN600 aus Steinzeug mit Gefälle 2.75 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, TV-Inspektion. Abschnitt 9, Segment 476. Ausführung nach DIN 1045‑2, DIN 1998, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;50.03;Entwässerung
12.07.2159;Entwässerungsleitung DN300 PP-HM;Entwässerungsleitung DN800 aus Beton mit Gefälle 1.99 %, Bettung und Abdeckung gem. EN 1610. Sandfang, TV-Inspektion. Abschnitt 15, Segment 321. Ausführung nach DIN 1998, TL SoB‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;60.61;Entwässerung
08.05.2167;Entwässerungsleitung DN125 Beton;Entwässerungsleitung DN125 aus PP-HM mit Gefälle 2.63 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, TV-Inspektion. Abschnitt 26, Segment 207. Ausführung nach DIN 1045‑2, DIN 1998, DIN EN 1610. Abrechnung nach m. Nachweis: As‑Built.;m;27.55;Entwässerung
04.09.2175;Entwässerungsleitung DN160 KG;Entwässerungsleitung DN160 aus Steinzeug mit Gefälle 2.42 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, Druckprüfung. Abschnitt 33, Segment 297. Ausführung nach DIN 1045‑2, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;12.26;Entwässerung
12.03.2183;Entwässerungsleitung DN200 Steinzeug;Entwässerungsleitung DN160 aus Steinzeug mit Gefälle 2.69 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, Druckprüfung. Abschnitt 22, Segment 471. Ausführung nach DIN 1045‑2, DIN 18300. Abrechnung nach m. Nachweis: As‑Built.;m;65.09;Entwässerung
08.04.2191;Entwässerungsleitung DN600 KG;Entwässerungsleitung DN800 aus PP-HM mit Gefälle 1.31 %, Bettung und Abdeckung gem. EN 1610. Sandfang, TV-Inspektion. Abschnitt 17, Segment 375. Ausführung nach DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;89.79;Entwässerung
04.08.2199;Entwässerungsleitung DN250 Steinzeug;Entwässerungsleitung DN100 aus PP-HM mit Gefälle 2.84 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, Druckprüfung. Abschnitt 8, Segment 382. Ausführung nach DIN 18300, DIN 1998, DIN EN 206. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;53.5;Entwässerung
12.08.2207;Entwässerungsleitung DN300 KG;Entwässerungsleitung DN250 aus Steinzeug mit Gefälle 1.33 %, Bettung und Abdeckung gem. EN 1610. Sandfang, TV-Inspektion. Abschnitt 15, Segment 182. Ausführung nach DIN 1045‑2, DIN 18300, DIN EN 1610, DIN EN 206. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;83.65;Entwässerung
08.12.2215;Entwässerungsleitung DN160 KG;Entwässerungsleitung DN100 aus Beton mit Gefälle 0.83 %, Bettung und Abdeckung gem. EN 1610. Sandfang, TV-Inspektion. Abschnitt 25, Segment 162. Ausführung nach DAfStb-Richtlinie, DIN EN 206. Abrechnung nach m. Nachweis: As‑Built.;m;8.01;Entwässerung
04.02.2223;Entwässerungsleitung DN300 Steinzeug;Entwässerungsleitung DN500 aus PP-HM mit Gefälle 1.06 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, Dichtheitsprüfung. Abschnitt 24, Segment 335. Ausführung nach DIN 1045‑2, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;37.75;Entwässerung
12.04.2231;Entwässerungsleitung DN315 Beton;Entwässerungsleitung DN100 aus Steinzeug mit Gefälle 1.53 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, Dichtheitsprüfung. Abschnitt 2, Segment 153. Ausführung nach DIN 18300, DIN 4124. Abrechnung nach m. Nachweis: Messprotokoll.;m;6.05;Entwässerung
08.01.2239;Entwässerungsleitung DN160 KG;Entwässerungsleitung DN200 aus Beton mit Gefälle 1.12 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Dichtheitsprüfung. Abschnitt 2, Segment 274. Ausführung nach DIN 4124, DIN EN 206. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;5.21;Entwässerung
