Positionsnummer;Kurztext;Langtext;Einheit;Preis;Kategorie
07.07.3390;Ortbeton C40/50 herstellen;Ortbetonbauteil in Klasse C45/55, Expositionsklasse XA2, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 50, Segment 53. Ausführung gem. DIN 4124, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;34.67;Betonbau
03.11.3398;Ortbeton C45/55 herstellen;Ortbetonbauteil in Klasse C30/37, Expositionsklasse XA1, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 6, Segment 197. Ausführung gem. DIN 4124, DIN EN 206. Abrechnung nach m³. Nachweis: As‑Built.;m³;33.85;Betonbau
11.04.3406;Ortbeton C25/30 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XA1, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 32, Segment 382. Ausführung gem. DIN 1045‑2, DIN 1998. Abrechnung nach m³. Nachweis: As‑Built.;m³;44.52;Betonbau
07.05.3414;Ortbeton C40/50 herstellen;Ortbetonbauteil in Klasse C45/55, Expositionsklasse XC3, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 20, Segment 494. Ausführung gem. DIN 4124, DIN EN 1610, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;42.73;Betonbau
03.08.3422;Ortbeton C35/45 herstellen;Ortbetonbauteil in Klasse C30/37, Expositionsklasse XA2, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 35, Segment 202. Ausführung gem. DIN 18300, DIN 1998, DIN EN 206. Abrechnung nach m³. Nachweis: As‑Built.;m³;42.27;Betonbau
11.02.3430;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C45/55, Expositionsklasse XA2, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 22, Segment 418. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, DIN EN 1610, TL SoB‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;59.33;Betonbau
07.02.3438;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XA1, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 31, Segment 177. Ausführung gem. DIN 1045‑2, DIN EN 206. Abrechnung nach m³. Nachweis: As‑Built.;m³;45.04;Betonbau
03.12.3446;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C40/50, Expositionsklasse XD2, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 20, Segment 250. Ausführung gem. DAfStb-Richtlinie, DIN 18300. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;29.98;Betonbau
11.06.3454;Ortbeton C35/45 herstellen;Ortbetonbauteil in Klasse C50/60, Expositionsklasse XA2, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 29, Segment 132. Ausführung gem. DIN 1045‑2, DIN EN 1610, DIN EN 206. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;16.36;Betonbau
07.05.3462;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C40/50, Expositionsklasse XA1, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 9, Segment 93. Ausführung gem. DAfStb-Richtlinie, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;36.85;Betonbau
03.04.3470;Ortbeton C45/55 herstellen;Ortbetonbauteil in Klasse C50/60, Expositionsklasse XC2, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 38, Segment 466. Ausführung gem. TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;25.35;Betonbau
11.11.3478;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XF3, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 36, Segment 86. Ausführung gem. DIN 18300, DIN 4124, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;23.31;Betonbau
07.08.3486;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XA2, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 17, Segment 121. Ausführung gem. TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;48.14;Betonbau
03.06.3494;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C45/55, Expositionsklasse XF3, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 14, Segment 155. Ausführung gem. DIN 1045‑2, DIN 1998, DIN 4124. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;58.25;Betonbau
11.11.3502;Ortbeton C45/55 herstellen;Ortbetonbauteil in Klasse C45/55, Expositionsklasse XA2, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 36, Segment 93. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;24.21;Betonbau
07.05.3510;Ortbeton C40/50 herstellen;Ortbetonbauteil in Klasse C25/30, Expositionsklasse XA2, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 46, Segment 122. Ausführung gem. DIN 1045‑2, DIN 1998, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;30.76;Betonbau
03.11.3518;Ortbeton C35/45 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XA2, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 36, Segment 137. Ausführung gem. DIN EN 206, TL SoB‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;51.29;Betonbau
11.10.3526;Ortbeton C40/50 herstellen;Ortbetonbauteil in Klasse C45/55, Expositionsklasse XA2, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 14, Segment 23. Ausführung gem. ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;46.96;Betonbau
07.09.3534;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C50/60, Expositionsklasse XC3, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 35, Segment 256. Ausführung gem. DAfStb-Richtlinie, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;36.38;Betonbau
03.05.3542;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C50/60, Expositionsklasse XF3, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 42, Segment 429. Ausführung gem. ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;15.47;Betonbau
11.12.3550;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C50/60, Expositionsklasse XF3, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 22, Segment 126. Ausführung gem. DAfStb-Richtlinie, DIN 18300, DIN EN 206. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;51.15;Betonbau
07.03.3558;Ortbeton C35/45 herstellen;Ortbetonbauteil in Klasse C40/50, Expositionsklasse XA1, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 40, Segment 35. Ausführung gem. DIN 4124, DIN EN 206. Abrechnung nach m³. Nachweis: As‑Built.;m³;38.71;Betonbau
03.08.3566;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XC2, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 15, Segment 89. Ausführung gem. DIN 1998, DIN 4124. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;54.95;Betonbau
11.04.3574;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XA2, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 43, Segment 126. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;64.5;Betonbau
07.05.3582;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XC2, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 17, Segment 205. Ausführung gem. DIN 1998, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;33.79;Betonbau
03.07.3590;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XC3, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 41, Segment 231. Ausführung gem. DIN 1045‑2, DIN 1998, DIN EN 1610. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;42.84;Betonbau
11.09.3598;Ortbeton C25/30 herstellen;Ortbetonbauteil in Klasse C30/37, Expositionsklasse XD2, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 50, Segment 67. Ausführung gem. DAfStb-Richtlinie, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;45.66;Betonbau
07.09.3606;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C25/30, Expositionsklasse XC3, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 31, Segment 13. Ausführung gem. DIN EN 1610, TL SoB‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;58.49;Betonbau
03.03.3614;Ortbeton C40/50 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XA2, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 16, Segment 22. Ausführung gem. DIN 18300, DIN EN 206, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;13.69;Betonbau
11.01.3622;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C50/60, Expositionsklasse XA1, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 32, Segment 69. Ausführung gem. DIN 1998, DIN EN 1610. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;46.27;Betonbau
07.06.3630;Ortbeton C45/55 herstellen;Ortbetonbauteil in Klasse C30/37, Expositionsklasse XF3, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 32, Segment 73. Ausführung gem. DIN 1045‑2, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;55.75;Betonbau
03.04.3638;Ortbeton C45/55 herstellen;Ortbetonbauteil in Klasse C50/60, Expositionsklasse XA2, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 29, Segment 282. Ausführung gem. DAfStb-Richtlinie, DIN 4124, DIN EN 1610. Abrechnung nach m³. Nachweis: As‑Built.;m³;39.61;Betonbau
11.11.3646;Ortbeton C40/50 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XA1, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 10, Segment 346. Ausführung gem. DAfStb-Richtlinie, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;18.87;Betonbau
07.12.3654;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C45/55, Expositionsklasse XC2, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 32, Segment 192. Ausführung gem. DAfStb-Richtlinie, DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;52.08;Betonbau
03.10.3662;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XC2, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 28, Segment 185. Ausführung gem. DIN 1045‑2, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;55.66;Betonbau
11.12.3670;Ortbeton C45/55 herstellen;Ortbetonbauteil in Klasse C40/50, Expositionsklasse XC2, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 21, Segment 6. Ausführung gem. DIN 1045‑2, DIN 1998, DIN EN 1610. Abrechnung nach m³. Nachweis: As‑Built.;m³;46.33;Betonbau
07.04.3678;Ortbeton C45/55 herstellen;Ortbetonbauteil in Klasse C25/30, Expositionsklasse XD2, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 6, Segment 241. Ausführung gem. DIN 1998, DIN EN 206, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;38.08;Betonbau
03.03.3686;Ortbeton C40/50 herstellen;Ortbetonbauteil in Klasse C40/50, Expositionsklasse XF3, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 28, Segment 494. Ausführung gem. DAfStb-Richtlinie, DIN 18300, DIN EN 1610, TL SoB‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;25.85;Betonbau
11.04.3694;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C40/50, Expositionsklasse XD2, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 39, Segment 278. Ausführung gem. DAfStb-Richtlinie, DIN 1998, DIN 4124. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;47.04;Betonbau
07.08.3702;Ortbeton C45/55 herstellen;Ortbetonbauteil in Klasse C40/50, Expositionsklasse XA1, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 25, Segment 308. Ausführung gem. DAfStb-Richtlinie, DIN 18300, TL SoB‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;50.15;Betonbau
03.02.3710;Ortbeton C40/50 herstellen;Ortbetonbauteil in Klasse C30/37, Expositionsklasse XC2, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 40, Segment 497. Ausführung gem. DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;35.4;Betonbau
11.03.3718;Ortbeton C25/30 herstellen;Ortbetonbauteil in Klasse C25/30, Expositionsklasse XA1, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 41, Segment 318. Ausführung gem. DIN EN 1610, DIN EN 206. Abrechnung nach m³. Nachweis: As‑Built.;m³;38.52;Betonbau
07.02.3726;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C30/37, Expositionsklasse XA2, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 41, Segment 383. Ausführung gem. TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;30.3;Betonbau
03.02.3734;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C25/30, Expositionsklasse XA2, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 42, Segment 162. Ausführung gem. DIN 1998, TL SoB‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;33.33;Betonbau
11.05.3742;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XC2, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 34, Segment 69. Ausführung gem. DAfStb-Richtlinie, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;59.45;Betonbau
07.07.3750;Ortbeton C35/45 herstellen;Ortbetonbauteil in Klasse C30/37, Expositionsklasse XF3, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 18, Segment 334. Ausführung gem. DIN 1998, DIN 4124, DIN EN 206. Abrechnung nach m³. Nachweis: As‑Built.;m³;32.05;Betonbau
03.07.3758;Ortbeton C35/45 herstellen;Ortbetonbauteil in Klasse C40/50, Expositionsklasse XA1, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 44, Segment 466. Ausführung gem. DIN 4124, DIN EN 206. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;37.93;Betonbau
11.11.3766;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C25/30, Expositionsklasse XC3, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 27, Segment 430. Ausführung gem. DIN 18300, DIN 1998, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;56.49;Betonbau
07.06.3774;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C40/50, Expositionsklasse XF3, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 32, Segment 469. Ausführung gem. DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;56.02;Betonbau
03.12.3782;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C25/30, Expositionsklasse XF3, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 35, Segment 257. Ausführung gem. DIN 4124, DIN EN 1610. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;47.46;Betonbau
11.05.3790;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XA1, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 17, Segment 349. Ausführung gem. DIN 4124, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;14.34;Betonbau
07.07.3798;Ortbeton C35/45 herstellen;Ortbetonbauteil in Klasse C25/30, Expositionsklasse XD2, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 20, Segment 198. Ausführung gem. TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;27.62;Betonbau
03.04.3806;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C50/60, Expositionsklasse XC2, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 27, Segment 425. Ausführung gem. DIN 1045‑2, DIN EN 206. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;60.7;Betonbau
11.06.3814;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XC3, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 21, Segment 209. Ausführung gem. DAfStb-Richtlinie, DIN EN 206, TL SoB‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;44.77;Betonbau
07.06.3822;Ortbeton C35/45 herstellen;Ortbetonbauteil in Klasse C50/60, Expositionsklasse XD2, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 39, Segment 494. Ausführung gem. DIN 1045‑2, DIN 1998, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;47.59;Betonbau
03.04.3830;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C30/37, Expositionsklasse XC2, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 20, Segment 325. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, DIN 18300, TL SoB‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;16.72;Betonbau
11.04.3838;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C45/55, Expositionsklasse XA1, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 11, Segment 398. Ausführung gem. DIN 4124, DIN EN 1610. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;12.27;Betonbau
07.05.3846;Ortbeton C25/30 herstellen;Ortbetonbauteil in Klasse C25/30, Expositionsklasse XC3, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 3, Segment 191. Ausführung gem. DIN 18300, DIN 4124, TL SoB‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;13.85;Betonbau
03.12.3854;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C40/50, Expositionsklasse XA1, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 7, Segment 58. Ausführung gem. DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;19.27;Betonbau
11.09.3862;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C25/30, Expositionsklasse XC3, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 44, Segment 387. Ausführung gem. DAfStb-Richtlinie, DIN 18300, DIN 1998, DIN EN 206. Abrechnung nach m³. Nachweis: As‑Built.;m³;26.68;Betonbau
07.10.3870;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C45/55, Expositionsklasse XC2, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 40, Segment 382. Ausführung gem. DIN 1998, DIN EN 206, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;53.27;Betonbau
03.07.3878;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C45/55, Expositionsklasse XA2, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 40, Segment 356. Ausführung gem. DAfStb-Richtlinie, DIN 18300, TL SoB‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;31.78;Betonbau
11.05.3886;Ortbeton C45/55 herstellen;Ortbetonbauteil in Klasse C50/60, Expositionsklasse XC3, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 1, Segment 235. Ausführung gem. DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;25.52;Betonbau
07.02.3894;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C45/55, Expositionsklasse XC2, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 12, Segment 110. Ausführung gem. DIN 4124, DIN EN 206. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;27.17;Betonbau
03.05.3902;Ortbeton C45/55 herstellen;Ortbetonbauteil in Klasse C45/55, Expositionsklasse XD2, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 26, Segment 159. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, DIN 18300. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;25.61;Betonbau
11.05.3910;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C25/30, Expositionsklasse XA2, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 25, Segment 191. Ausführung gem. DIN 18300, DIN EN 1610. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;36.46;Betonbau
07.03.3918;Ortbeton C40/50 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XF3, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 25, Segment 340. Ausführung gem. DIN 18300, DIN 1998, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;37.44;Betonbau
03.01.3926;Ortbeton C35/45 herstellen;Ortbetonbauteil in Klasse C40/50, Expositionsklasse XF3, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 36, Segment 444. Ausführung gem. DIN 1998, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;44.09;Betonbau
11.09.3934;Ortbeton C25/30 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XA1, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 15, Segment 25. Ausführung gem. DIN 1998, DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;33.85;Betonbau
07.11.3942;Ortbeton C40/50 herstellen;Ortbetonbauteil in Klasse C35/45, Expositionsklasse XD2, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 31, Segment 392. Ausführung gem. DIN 1045‑2, DIN 18300, DIN 1998, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;46.96;Betonbau
03.06.3950;Ortbeton C45/55 herstellen;Ortbetonbauteil in Klasse C30/37, Expositionsklasse XF3, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 34, Segment 69. Ausführung gem. DIN 4124, TL SoB‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;50.45;Betonbau
11.02.3958;Ortbeton C25/30 herstellen;Ortbetonbauteil in Klasse C25/30, Expositionsklasse XC3, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 20, Segment 120. Ausführung gem. DAfStb-Richtlinie, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;42.15;Betonbau
07.05.3966;Ortbeton C40/50 herstellen;Ortbetonbauteil in Klasse C40/50, Expositionsklasse XC3, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 42, Segment 68. Ausführung gem. DAfStb-Richtlinie, TL SoB‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;46.53;Betonbau
