Positionsnummer;Kurztext;Langtext;Einheit;Preis;Kategorie
12.03.2891;Fertigteilschacht DN2000 setzen;Fertigteilschacht DN1500, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 9, Segment 172. Ausführung gem. DIN 1045‑2, DIN 18300, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;693.09;Schachtbau
08.03.2899;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN1000, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 3, Segment 100. Ausführung gem. DAfStb-Richtlinie, DIN 4124, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;687.68;Schachtbau
04.06.2907;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN600, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 23, Segment 94. Ausführung gem. DAfStb-Richtlinie, DIN 4124, DIN EN 206, TL SoB‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;731.06;Schachtbau
12.11.2915;Fertigteilschacht DN2000 setzen;Fertigteilschacht DN600, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 42, Segment 492. Ausführung gem. DAfStb-Richtlinie, DIN 1998, TL SoB‑StB. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;357.01;Schachtbau
08.03.2923;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN2000, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 27, Segment 295. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, DIN 1998, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;788.09;Schachtbau
04.08.2931;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN800, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 44, Segment 301. Ausführung gem. DAfStb-Richtlinie, DIN EN 206, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;357.89;Schachtbau
12.07.2939;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1200, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 25, Segment 189. Ausführung gem. DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;227.33;Schachtbau
08.06.2947;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN2000, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 14, Segment 278. Ausführung gem. DAfStb-Richtlinie, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;58.74;Schachtbau
04.11.2955;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN600, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 39, Segment 444. Ausführung gem. DIN 18300, DIN 4124, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;1427.18;Schachtbau
12.12.2963;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN1000, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 6, Segment 107. Ausführung gem. DIN 1045‑2, DIN 18300, DIN 4124. Abrechnung pro St. Nachweis: Materialzertifikate.;St;248.38;Schachtbau
08.09.2971;Fertigteilschacht DN2000 setzen;Fertigteilschacht DN1500, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 30, Segment 88. Ausführung gem. DIN 18300, DIN 4124, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;736.84;Schachtbau
04.02.2979;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN800, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 28, Segment 375. Ausführung gem. DAfStb-Richtlinie, DIN 1998, DIN 4124. Abrechnung pro St. Nachweis: As‑Built.;St;1033.67;Schachtbau
12.05.2987;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN2000, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 30, Segment 363. Ausführung gem. DIN 1998, DIN EN 206, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;1036.51;Schachtbau
08.01.2995;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN1500, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 31, Segment 183. Ausführung gem. DIN 18300, DIN 4124, DIN EN 206. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;1021.11;Schachtbau
04.02.3003;Fertigteilschacht DN600 setzen;Fertigteilschacht DN1000, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 31, Segment 495. Ausführung gem. DIN EN 206, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;1465.36;Schachtbau
12.10.3011;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN1500, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 42, Segment 332. Ausführung gem. DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;1434.02;Schachtbau
08.11.3019;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN600, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 37, Segment 249. Ausführung gem. DAfStb-Richtlinie, DIN 18300, DIN 1998, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;636.04;Schachtbau
04.12.3027;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN2000, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 1, Segment 408. Ausführung gem. DAfStb-Richtlinie, DIN 18300, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;1325.7;Schachtbau
12.06.3035;Fertigteilschacht DN600 setzen;Fertigteilschacht DN1500, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 47, Segment 167. Ausführung gem. DIN 1045‑2, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;309.51;Schachtbau
08.07.3043;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN1500, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 29, Segment 43. Ausführung gem. DIN 1045‑2, DIN EN 1610. Abrechnung pro St. Nachweis: Messprotokoll.;St;1436.94;Schachtbau
04.07.3051;Fertigteilschacht DN600 setzen;Fertigteilschacht DN600, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 15, Segment 408. Ausführung gem. DIN 1998, DIN 4124, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;363.16;Schachtbau
12.12.3059;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN2000, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 13, Segment 495. Ausführung gem. DIN 1045‑2, DIN 1998. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;551.63;Schachtbau
08.02.3067;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN800, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 10, Segment 141. Ausführung gem. DIN 1045‑2, DIN 18300, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;770.15;Schachtbau
04.01.3075;Fertigteilschacht DN800 setzen;Fertigteilschacht DN1000, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 17, Segment 91. Ausführung gem. DIN 1998, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;84.65;Schachtbau
12.01.3083;Fertigteilschacht DN2000 setzen;Fertigteilschacht DN2000, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 42, Segment 280. Ausführung gem. DIN 4124, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;1092.88;Schachtbau
08.03.3091;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN1500, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 22, Segment 295. Ausführung gem. DIN 1045‑2, DIN 18300, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;1380.42;Schachtbau
04.03.3099;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN800, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 32, Segment 54. Ausführung gem. DIN EN 1610, TL SoB‑StB. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;789.46;Schachtbau
12.07.3107;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN1000, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 19, Segment 37. Ausführung gem. DAfStb-Richtlinie, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;1147.38;Schachtbau
08.12.3115;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1000, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 14, Segment 395. Ausführung gem. DIN 1045‑2, DIN 18300, DIN 1998, DIN 4124. Abrechnung pro St. Nachweis: Materialzertifikate.;St;1276.94;Schachtbau
04.05.3123;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN2000, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 18, Segment 438. Ausführung gem. DIN 1045‑2, DIN 1998. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;1421.15;Schachtbau
12.06.3131;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN600, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 3, Segment 280. Ausführung gem. DAfStb-Richtlinie, DIN 1998, DIN 4124, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;979.47;Schachtbau
08.05.3139;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN600, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 12, Segment 179. Ausführung gem. DIN 1045‑2, DIN EN 206. Abrechnung pro St. Nachweis: Messprotokoll.;St;118.74;Schachtbau
04.02.3147;Fertigteilschacht DN600 setzen;Fertigteilschacht DN1200, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 40, Segment 150. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, DIN 4124, TL SoB‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;1452.8;Schachtbau
12.09.3155;Fertigteilschacht DN2000 setzen;Fertigteilschacht DN600, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 25, Segment 429. Ausführung gem. DIN 18300, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;276.59;Schachtbau
08.02.3163;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN2000, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 6, Segment 38. Ausführung gem. DAfStb-Richtlinie, DIN EN 206, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;630.83;Schachtbau
04.02.3171;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN1200, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 21, Segment 294. Ausführung gem. DIN 1998, DIN EN 1610, TL SoB‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;787.19;Schachtbau
12.05.3179;Fertigteilschacht DN600 setzen;Fertigteilschacht DN600, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 22, Segment 117. Ausführung gem. DIN 4124, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;1428.21;Schachtbau
08.02.3187;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN1500, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 24, Segment 278. Ausführung gem. DIN EN 1610, DIN EN 206, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;484.34;Schachtbau
04.02.3195;Fertigteilschacht DN600 setzen;Fertigteilschacht DN600, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 11, Segment 67. Ausführung gem. DIN 1998, DIN EN 1610, TL SoB‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;1447.08;Schachtbau
12.07.3203;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN1500, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 23, Segment 318. Ausführung gem. DAfStb-Richtlinie, DIN 1998, DIN 4124, TL SoB‑StB. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;726.82;Schachtbau
08.09.3211;Fertigteilschacht DN600 setzen;Fertigteilschacht DN600, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 49, Segment 412. Ausführung gem. DAfStb-Richtlinie, DIN 18300, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;921.84;Schachtbau
04.04.3219;Fertigteilschacht DN600 setzen;Fertigteilschacht DN1000, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 47, Segment 288. Ausführung gem. DIN 1045‑2, DIN 1998, DIN 4124, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;866.23;Schachtbau
12.09.3227;Fertigteilschacht DN600 setzen;Fertigteilschacht DN1000, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 5, Segment 401. Ausführung gem. DIN 18300, DIN 4124, TL SoB‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;1369.1;Schachtbau
08.03.3235;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN1500, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 26, Segment 215. Ausführung gem. DAfStb-Richtlinie, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;547.47;Schachtbau
04.11.3243;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN2000, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 48, Segment 11. Ausführung gem. DAfStb-Richtlinie, DIN 18300, DIN 1998, TL SoB‑StB. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;1074.46;Schachtbau
12.01.3251;Fertigteilschacht DN600 setzen;Fertigteilschacht DN1000, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 25, Segment 210. Ausführung gem. TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;146.98;Schachtbau
08.04.3259;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN1200, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 14, Segment 131. Ausführung gem. DAfStb-Richtlinie, DIN 18300, DIN EN 1610. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;783.48;Schachtbau
04.11.3267;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN1200, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 1, Segment 183. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;1306.26;Schachtbau
12.02.3275;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN800, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 19, Segment 419. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2. Abrechnung pro St. Nachweis: Messprotokoll.;St;157.05;Schachtbau
08.03.3283;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN1500, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 7, Segment 201. Ausführung gem. DIN 1998, DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;944.33;Schachtbau
04.11.3291;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN1000, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 29, Segment 296. Ausführung gem. DIN 18300, DIN 1998, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;338.91;Schachtbau
12.12.3299;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN1200, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 42, Segment 128. Ausführung gem. DIN 1045‑2, DIN 4124, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Messprotokoll.;St;1405.89;Schachtbau
08.07.3307;Fertigteilschacht DN800 setzen;Fertigteilschacht DN1500, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 43, Segment 490. Ausführung gem. DIN 18300, DIN 1998, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;585.41;Schachtbau
04.03.3315;Fertigteilschacht DN2000 setzen;Fertigteilschacht DN1200, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 16, Segment 217. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, DIN EN 206. Abrechnung pro St. Nachweis: As‑Built.;St;1056.82;Schachtbau
12.07.3323;Fertigteilschacht DN600 setzen;Fertigteilschacht DN800, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 18, Segment 263. Ausführung gem. DIN 18300, DIN 4124, DIN EN 206. Abrechnung pro St. Nachweis: Materialzertifikate.;St;1194.38;Schachtbau
08.04.3331;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1000, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 33, Segment 190. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2. Abrechnung pro St. Nachweis: As‑Built.;St;199.04;Schachtbau
04.12.3339;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN800, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 28, Segment 213. Ausführung gem. DAfStb-Richtlinie, DIN 18300. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;102.35;Schachtbau
12.10.3347;Fertigteilschacht DN600 setzen;Fertigteilschacht DN2000, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 10, Segment 316. Ausführung gem. DIN 4124, DIN EN 1610. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;775.01;Schachtbau
08.11.3355;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1500, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 19, Segment 122. Ausführung gem. DIN 4124, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;519.1;Schachtbau
04.06.3363;Fertigteilschacht DN600 setzen;Fertigteilschacht DN1200, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 46, Segment 69. Ausführung gem. DAfStb-Richtlinie, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;102.35;Schachtbau
12.04.3371;Fertigteilschacht DN800 setzen;Fertigteilschacht DN800, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 23, Segment 220. Ausführung gem. DIN 1045‑2, DIN 18300, DIN 4124, DIN EN 1610. Abrechnung pro St. Nachweis: As‑Built.;St;1357.06;Schachtbau
08.09.3379;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN1200, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 26, Segment 73. Ausführung gem. DIN 1998, DIN EN 1610. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;1009.84;Schachtbau
04.09.3387;Fertigteilschacht DN600 setzen;Fertigteilschacht DN600, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 17, Segment 333. Ausführung gem. DIN 18300, DIN 1998. Abrechnung pro St. Nachweis: As‑Built.;St;280.82;Schachtbau
12.02.3395;Fertigteilschacht DN1500 setzen;Fertigteilschacht DN1200, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 43, Segment 124. Ausführung gem. DIN 1998, DIN EN 206, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;929.14;Schachtbau
08.11.3403;Fertigteilschacht DN800 setzen;Fertigteilschacht DN2000, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 42, Segment 63. Ausführung gem. DIN 1998, DIN EN 206. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;536.32;Schachtbau
04.10.3411;Fertigteilschacht DN600 setzen;Fertigteilschacht DN1500, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 3, Segment 117. Ausführung gem. DIN 18300, DIN EN 206, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;710.35;Schachtbau
12.01.3419;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN800, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 24, Segment 61. Ausführung gem. DAfStb-Richtlinie, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;1222.6;Schachtbau
08.06.3427;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN800, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 12, Segment 231. Ausführung gem. DIN 1998, DIN 4124. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;454.58;Schachtbau
04.07.3435;Fertigteilschacht DN2000 setzen;Fertigteilschacht DN1200, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 47, Segment 146. Ausführung gem. DIN 1045‑2, DIN 18300, TL SoB‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;1199.31;Schachtbau
12.03.3443;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN600, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 38, Segment 176. Ausführung gem. DIN 4124, DIN EN 1610, DIN EN 206. Abrechnung pro St. Nachweis: Materialzertifikate.;St;620.67;Schachtbau
08.10.3451;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN2000, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 21, Segment 141. Ausführung gem. DIN 1998, DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;1396.16;Schachtbau
